filename,width,height,class,xmin,ymin,xmax,ymax
n02092002_5746.jpg,580,435,Scottish_deerhound,211,105,424,320
n02092002_5746.jpg,580,435,Scottish_deerhound,473,157,578,364
n02092002_5915.jpg,515,381,Scottish_deerhound,43,59,514,380
n02092002_5916.jpg,333,500,Scottish_deerhound,163,226,264,498
n02092002_5960.jpg,332,500,Scottish_deerhound,36,215,330,498
n02092002_6001.jpg,500,375,Scottish_deerhound,101,104,377,348
n02092002_6003.jpg,450,322,Scottish_deerhound,10,65,440,292
n02092002_6040.jpg,349,364,Scottish_deerhound,3,7,333,363
n02092002_6041.jpg,450,521,Scottish_deerhound,30,168,421,485
n02092002_6114.jpg,450,473,Scottish_deerhound,20,171,350,454
n02092002_6226.jpg,312,286,Scottish_deerhound,17,24,311,279
n02092002_6302.jpg,450,493,Scottish_deerhound,44,173,416,478
n02092002_6339.jpg,397,313,Scottish_deerhound,58,71,323,291
n02092002_6339.jpg,397,313,Scottish_deerhound,238,66,371,230
n02092002_6380.jpg,500,376,Scottish_deerhound,116,65,348,375
n02092002_6503.jpg,500,375,Scottish_deerhound,196,102,397,293
n02092002_6508.jpg,500,375,Scottish_deerhound,193,148,307,289
n02092002_6518.jpg,500,375,Scottish_deerhound,76,53,372,374
n02092002_6585.jpg,234,500,Scottish_deerhound,22,31,197,478
n02092002_6609.jpg,349,314,Scottish_deerhound,101,137,288,302
n02092002_6618.jpg,500,375,Scottish_deerhound,167,106,335,374
n02092002_662.jpg,525,700,Scottish_deerhound,22,113,344,498
n02092002_6621.jpg,1397,1208,Scottish_deerhound,329,411,1212,1126
n02092002_6625.jpg,500,375,Scottish_deerhound,0,0,481,374
n02092002_6695.jpg,288,432,Scottish_deerhound,12,176,278,408
n02092002_6723.jpg,334,500,Scottish_deerhound,57,13,257,497
n02092002_6729.jpg,400,343,Scottish_deerhound,51,14,366,333
n02092002_6735.jpg,300,232,Scottish_deerhound,26,42,265,212
n02092002_6780.jpg,500,325,Scottish_deerhound,206,86,362,298
n02092002_6827.jpg,640,480,Scottish_deerhound,87,33,527,408
n02092002_6895.jpg,240,180,Scottish_deerhound,100,53,182,168
n02092002_6907.jpg,512,384,Scottish_deerhound,73,53,438,351
n02092002_6915.jpg,300,271,Scottish_deerhound,12,31,287,264
n02092002_6953.jpg,1448,984,Scottish_deerhound,275,88,1359,875
n02092002_6955.jpg,333,500,Scottish_deerhound,0,145,274,498
n02092002_6963.jpg,300,398,Scottish_deerhound,80,111,299,397
n02092002_6978.jpg,506,380,Scottish_deerhound,95,86,409,321
n02092002_700.jpg,500,333,Scottish_deerhound,281,47,455,332
n02092002_7099.jpg,800,533,Scottish_deerhound,250,147,504,427
n02092002_7160.jpg,452,600,Scottish_deerhound,168,174,367,477
n02092002_7160.jpg,452,600,Scottish_deerhound,60,184,205,457
n02092002_7172.jpg,500,333,Scottish_deerhound,123,59,274,287
n02092002_7181.jpg,375,468,Scottish_deerhound,1,33,352,466
n02092002_7206.jpg,300,300,Scottish_deerhound,22,27,299,299
n02092002_7473.jpg,484,512,Scottish_deerhound,64,67,413,385
n02092002_7537.jpg,388,362,Scottish_deerhound,150,146,370,357
n02092002_7539.jpg,500,333,Scottish_deerhound,1,6,298,332
n02092002_759.jpg,200,218,Scottish_deerhound,23,0,168,216
n02092002_7696.jpg,500,333,Scottish_deerhound,54,75,499,331
n02092002_7751.jpg,373,314,Scottish_deerhound,53,62,337,304
n02092002_7835.jpg,500,481,Scottish_deerhound,61,73,463,479
n02092002_7890.jpg,445,297,Scottish_deerhound,98,30,390,285
n02092002_817.jpg,500,333,Scottish_deerhound,1,33,390,332
n02092002_846.jpg,300,331,Scottish_deerhound,0,34,290,330
n02092002_847.jpg,500,333,Scottish_deerhound,0,0,499,332
n02092002_86.jpg,333,500,Scottish_deerhound,2,18,274,498
n02092002_885.jpg,350,262,Scottish_deerhound,0,49,210,261
n02092002_8952.jpg,500,431,Scottish_deerhound,18,38,454,405
n02092002_9071.jpg,500,533,Scottish_deerhound,118,205,440,497
n02092002_9224.jpg,500,376,Scottish_deerhound,12,21,438,372
n02092002_942.jpg,500,334,Scottish_deerhound,190,162,332,299
n02092002_9656.jpg,333,500,Scottish_deerhound,28,87,331,498
n02092002_9785.jpg,418,500,Scottish_deerhound,60,0,396,498
n02092002_983.jpg,382,281,Scottish_deerhound,36,3,381,280
n02092002_9862.jpg,386,500,Scottish_deerhound,1,3,354,498
n02092002_9863.jpg,500,333,Scottish_deerhound,57,26,446,295
n02092339_1013.jpg,480,359,Weimaraner,132,117,277,301
n02092339_107.jpg,486,500,Weimaraner,20,16,316,407
n02092339_110.jpg,500,375,Weimaraner,182,143,302,374
n02092339_1100.jpg,334,500,Weimaraner,35,100,245,420
n02092339_114.jpg,500,333,Weimaraner,1,40,297,332
n02092339_120.jpg,333,500,Weimaraner,86,2,325,276
n02092339_1331.jpg,500,431,Weimaraner,72,29,456,427
n02092339_1521.jpg,500,500,Weimaraner,45,118,487,405
n02092339_1672.jpg,334,500,Weimaraner,27,115,332,497
n02092339_1700.jpg,333,500,Weimaraner,27,55,297,498
n02092339_174.jpg,500,333,Weimaraner,110,47,499,332
n02092339_176.jpg,500,333,Weimaraner,65,22,499,332
n02092339_1796.jpg,500,333,Weimaraner,174,2,348,332
n02092339_1849.jpg,500,375,Weimaraner,203,127,324,304
n02092339_1856.jpg,300,354,Weimaraner,35,7,255,348
n02092339_1930.jpg,375,500,Weimaraner,145,215,271,498
n02092339_1950.jpg,500,333,Weimaraner,132,25,400,332
n02092339_2006.jpg,500,333,Weimaraner,170,85,373,332
n02092339_205.jpg,500,352,Weimaraner,98,0,473,351
n02092339_2103.jpg,500,347,Weimaraner,94,41,412,306
n02092339_2157.jpg,500,375,Weimaraner,224,63,336,346
n02092339_2239.jpg,334,500,Weimaraner,1,177,302,498
n02092339_2273.jpg,500,342,Weimaraner,63,59,341,341
n02092339_2510.jpg,333,500,Weimaraner,13,45,266,482
n02092339_258.jpg,375,500,Weimaraner,0,33,373,498
n02092339_2640.jpg,500,281,Weimaraner,89,57,263,279
n02092339_2640.jpg,500,281,Weimaraner,308,118,408,279
n02092339_2653.jpg,500,281,Weimaraner,249,70,354,273
n02092339_2653.jpg,500,281,Weimaraner,81,86,232,279
n02092339_2691.jpg,333,500,Weimaraner,12,36,247,498
n02092339_2695.jpg,326,500,Weimaraner,0,157,278,498
n02092339_2731.jpg,500,333,Weimaraner,110,66,297,282
n02092339_2731.jpg,500,333,Weimaraner,282,115,499,305
n02092339_2752.jpg,500,375,Weimaraner,100,52,351,366
n02092339_2766.jpg,500,342,Weimaraner,69,82,487,242
n02092339_286.jpg,500,452,Weimaraner,83,83,337,325
n02092339_2885.jpg,500,441,Weimaraner,32,8,477,436
n02092339_289.jpg,500,333,Weimaraner,50,3,393,332
n02092339_2941.jpg,500,333,Weimaraner,0,32,499,332
n02092339_298.jpg,332,500,Weimaraner,33,131,330,498
n02092339_3028.jpg,248,300,Weimaraner,40,29,181,282
n02092339_3165.jpg,500,375,Weimaraner,97,43,499,374
n02092339_3171.jpg,370,500,Weimaraner,115,181,237,481
n02092339_3212.jpg,500,333,Weimaraner,215,71,300,296
n02092339_3222.jpg,500,375,Weimaraner,200,66,289,305
n02092339_327.jpg,284,500,Weimaraner,15,52,193,485
n02092339_3345.jpg,500,334,Weimaraner,260,73,443,311
n02092339_3354.jpg,333,500,Weimaraner,26,31,331,498
n02092339_3371.jpg,331,500,Weimaraner,51,120,283,498
n02092339_3409.jpg,500,375,Weimaraner,106,22,418,373
n02092339_3618.jpg,300,296,Weimaraner,6,2,295,295
n02092339_363.jpg,500,394,Weimaraner,0,29,479,393
n02092339_3663.jpg,334,500,Weimaraner,126,21,315,496
n02092339_3804.jpg,500,314,Weimaraner,13,28,490,313
n02092339_3837.jpg,333,500,Weimaraner,63,141,330,498
n02092339_392.jpg,306,250,Weimaraner,29,28,301,247
n02092339_40.jpg,333,500,Weimaraner,1,13,331,305
n02092339_4003.jpg,500,375,Weimaraner,140,114,340,298
n02092339_4169.jpg,333,500,Weimaraner,37,108,331,498
n02092339_4208.jpg,474,500,Weimaraner,149,192,404,498
n02092339_4214.jpg,500,375,Weimaraner,123,71,419,357
n02092339_4271.jpg,318,500,Weimaraner,0,5,315,498
n02092339_431.jpg,500,334,Weimaraner,154,51,422,319
n02092339_4346.jpg,334,500,Weimaraner,2,65,332,496
n02092339_436.jpg,340,500,Weimaraner,8,46,301,490
n02092339_437.jpg,500,493,Weimaraner,129,101,371,491
n02092339_4378.jpg,500,375,Weimaraner,106,87,258,341
n02092339_4378.jpg,500,375,Weimaraner,273,93,363,292
n02092339_439.jpg,500,333,Weimaraner,181,53,359,322
n02092339_4410.jpg,288,500,Weimaraner,3,7,286,497
n02092339_452.jpg,500,281,Weimaraner,33,30,359,280
n02092339_4527.jpg,500,402,Weimaraner,132,47,382,332
n02092339_4633.jpg,375,500,Weimaraner,53,90,348,442
n02092339_4644.jpg,298,500,Weimaraner,61,111,206,343
n02092339_4650.jpg,375,500,Weimaraner,0,33,341,498
n02092339_4936.jpg,500,375,Weimaraner,284,185,418,374
n02092339_4965.jpg,500,334,Weimaraner,302,67,373,315
n02092339_511.jpg,500,333,Weimaraner,184,177,369,330
n02092339_5120.jpg,323,500,Weimaraner,35,126,295,453
n02092339_514.jpg,650,501,Weimaraner,13,20,628,459
n02092339_52.jpg,333,500,Weimaraner,2,53,331,491
n02092339_5292.jpg,500,355,Weimaraner,34,21,429,354
n02092339_5313.jpg,500,347,Weimaraner,162,113,341,302
n02092339_5438.jpg,500,331,Weimaraner,131,43,412,330
n02092339_5740.jpg,350,500,Weimaraner,47,11,301,462
n02092339_5845.jpg,500,333,Weimaraner,318,94,424,223
n02092339_5978.jpg,500,334,Weimaraner,170,30,302,194
n02092339_5981.jpg,500,334,Weimaraner,45,29,364,332
n02092339_5999.jpg,240,173,Weimaraner,34,2,220,172
n02092339_6077.jpg,375,500,Weimaraner,163,127,361,455
n02092339_6114.jpg,500,361,Weimaraner,57,25,320,344
n02092339_6124.jpg,357,500,Weimaraner,95,93,300,498
n02092339_6209.jpg,500,355,Weimaraner,67,10,433,322
n02092339_6269.jpg,334,500,Weimaraner,61,23,318,445
n02092339_6341.jpg,500,358,Weimaraner,224,103,499,357
n02092339_6361.jpg,500,375,Weimaraner,211,79,499,374
n02092339_6401.jpg,500,333,Weimaraner,260,121,481,316
n02092339_6401.jpg,500,333,Weimaraner,76,109,326,284
n02092339_6410.jpg,500,332,Weimaraner,97,80,314,288
n02092339_642.jpg,500,375,Weimaraner,211,48,330,337
n02092339_6430.jpg,333,500,Weimaraner,53,201,317,497
n02092339_6509.jpg,500,375,Weimaraner,282,70,430,373
n02092339_6548.jpg,500,350,Weimaraner,132,35,329,329
n02092339_6620.jpg,375,500,Weimaraner,72,186,247,485
n02092339_6678.jpg,500,334,Weimaraner,188,15,465,333
n02092339_669.jpg,500,375,Weimaraner,117,64,378,239
n02092339_6752.jpg,500,340,Weimaraner,250,62,373,203
n02092339_6752.jpg,500,340,Weimaraner,122,54,210,212
n02092339_6869.jpg,500,334,Weimaraner,179,27,499,333
n02092339_707.jpg,333,500,Weimaraner,22,112,234,392
n02092339_719.jpg,333,500,Weimaraner,0,12,290,498
n02092339_7210.jpg,340,500,Weimaraner,88,116,206,383
n02092339_727.jpg,375,500,Weimaraner,105,0,373,371
n02092339_7432.jpg,227,227,Weimaraner,17,51,192,203
n02092339_7468.jpg,500,375,Weimaraner,180,9,349,256
n02092339_747.jpg,500,452,Weimaraner,0,7,497,438
n02092339_748.jpg,500,375,Weimaraner,163,15,322,334
n02092339_7491.jpg,500,334,Weimaraner,180,39,371,333
n02092339_7499.jpg,500,383,Weimaraner,56,57,313,381
n02092339_75.jpg,500,500,Weimaraner,72,13,477,465
n02092339_7500.jpg,375,500,Weimaraner,1,13,352,498
n02092339_7596.jpg,375,500,Weimaraner,0,72,371,498
n02092339_767.jpg,500,375,Weimaraner,174,119,322,358
n02092339_7792.jpg,404,450,Weimaraner,49,64,402,448
n02092339_7812.jpg,356,500,Weimaraner,58,36,293,466
n02092339_7816.jpg,500,333,Weimaraner,93,11,406,332
n02092339_7918.jpg,334,500,Weimaraner,0,20,332,498
n02092339_792.jpg,500,282,Weimaraner,274,88,363,281
n02092339_7959.jpg,374,500,Weimaraner,0,57,372,433
n02092339_8024.jpg,500,376,Weimaraner,53,48,426,375
n02092339_8029.jpg,500,375,Weimaraner,0,45,224,369
n02092339_821.jpg,500,333,Weimaraner,104,16,307,202
n02092339_928.jpg,500,390,Weimaraner,93,1,457,389
n02092339_93.jpg,500,333,Weimaraner,214,100,317,272
n02093256_10078.jpg,407,500,Staffordshire_bullterrier,63,47,363,483
n02093256_11023.jpg,217,285,Staffordshire_bullterrier,0,9,199,284
n02093256_1132.jpg,379,500,Staffordshire_bullterrier,80,66,333,477
n02093256_1134.jpg,500,375,Staffordshire_bullterrier,168,8,499,374
n02093256_11569.jpg,500,333,Staffordshire_bullterrier,127,135,311,276
n02093256_11732.jpg,500,375,Staffordshire_bullterrier,224,5,476,321
n02093256_11732.jpg,500,375,Staffordshire_bullterrier,12,62,230,374
n02093256_11806.jpg,500,375,Staffordshire_bullterrier,15,87,293,289
n02093256_11806.jpg,500,375,Staffordshire_bullterrier,303,76,460,266
n02093256_11836.jpg,395,500,Staffordshire_bullterrier,67,52,373,498
n02093256_12174.jpg,500,375,Staffordshire_bullterrier,122,100,432,327
n02093256_12347.jpg,314,375,Staffordshire_bullterrier,32,30,270,359
n02093256_1272.jpg,249,190,Staffordshire_bullterrier,19,2,210,186
n02093256_1275.jpg,500,343,Staffordshire_bullterrier,68,23,466,316
n02093256_12785.jpg,499,500,Staffordshire_bullterrier,0,8,497,498
n02093256_1309.jpg,600,900,Staffordshire_bullterrier,0,171,536,897
n02093256_13419.jpg,489,500,Staffordshire_bullterrier,33,6,487,498
n02093256_1371.jpg,500,383,Staffordshire_bullterrier,74,30,386,360
n02093256_1384.jpg,500,375,Staffordshire_bullterrier,115,11,499,354
n02093256_13858.jpg,500,375,Staffordshire_bullterrier,87,59,499,373
n02093256_14522.jpg,298,500,Staffordshire_bullterrier,40,16,280,498
n02093256_14608.jpg,449,640,Staffordshire_bullterrier,30,22,447,638
n02093256_14807.jpg,250,212,Staffordshire_bullterrier,24,27,214,209
n02093256_1489.jpg,500,376,Staffordshire_bullterrier,11,100,241,357
n02093256_14933.jpg,500,334,Staffordshire_bullterrier,73,142,259,248
n02093256_1505.jpg,500,375,Staffordshire_bullterrier,169,34,423,357
n02093256_1546.jpg,500,332,Staffordshire_bullterrier,128,53,414,300
n02093256_1549.jpg,300,278,Staffordshire_bullterrier,17,0,275,277
n02093256_1602.jpg,360,480,Staffordshire_bullterrier,57,85,298,421
n02093256_1638.jpg,250,354,Staffordshire_bullterrier,24,6,214,333
n02093256_1727.jpg,500,375,Staffordshire_bullterrier,135,0,437,373
n02093256_1745.jpg,500,375,Staffordshire_bullterrier,150,67,499,374
n02093256_1757.jpg,300,261,Staffordshire_bullterrier,5,28,280,260
n02093256_1854.jpg,200,200,Staffordshire_bullterrier,51,10,169,198
n02093256_1923.jpg,500,375,Staffordshire_bullterrier,171,246,252,369
n02093256_2073.jpg,225,300,Staffordshire_bullterrier,14,22,224,299
n02093256_225.jpg,140,200,Staffordshire_bullterrier,44,90,109,199
n02093256_2353.jpg,500,333,Staffordshire_bullterrier,221,115,355,206
n02093256_2416.jpg,500,375,Staffordshire_bullterrier,24,9,499,374
n02093256_2513.jpg,500,375,Staffordshire_bullterrier,205,120,287,307
n02093256_2542.jpg,200,179,Staffordshire_bullterrier,3,10,191,171
n02093256_2557.jpg,500,332,Staffordshire_bullterrier,166,60,312,282
n02093256_264.jpg,500,375,Staffordshire_bullterrier,220,90,498,258
n02093256_264.jpg,500,375,Staffordshire_bullterrier,39,54,363,275
n02093256_2678.jpg,500,375,Staffordshire_bullterrier,39,40,442,374
n02093256_269.jpg,500,385,Staffordshire_bullterrier,35,19,324,370
n02093256_2711.jpg,500,375,Staffordshire_bullterrier,199,66,459,374
n02093256_272.jpg,233,320,Staffordshire_bullterrier,41,18,186,306
n02093256_2748.jpg,150,163,Staffordshire_bullterrier,6,2,149,162
n02093256_2780.jpg,375,500,Staffordshire_bullterrier,48,97,268,467
n02093256_2817.jpg,500,375,Staffordshire_bullterrier,207,130,499,374
n02093256_291.jpg,500,375,Staffordshire_bullterrier,146,33,498,373
n02093256_2975.jpg,500,375,Staffordshire_bullterrier,124,34,334,325
n02093256_3113.jpg,500,375,Staffordshire_bullterrier,6,20,312,346
n02093256_3190.jpg,500,375,Staffordshire_bullterrier,137,98,375,348
n02093256_3297.jpg,429,500,Staffordshire_bullterrier,57,45,421,481
n02093256_3306.jpg,250,316,Staffordshire_bullterrier,0,40,229,315
n02093256_3323.jpg,500,344,Staffordshire_bullterrier,84,33,483,289
n02093256_3325.jpg,500,375,Staffordshire_bullterrier,206,77,316,288
n02093256_3353.jpg,500,357,Staffordshire_bullterrier,112,6,480,356
n02093256_3378.jpg,500,375,Staffordshire_bullterrier,143,69,436,374
n02093256_3462.jpg,500,388,Staffordshire_bullterrier,195,69,499,385
n02093256_3582.jpg,375,306,Staffordshire_bullterrier,12,16,141,189
n02093256_3595.jpg,432,496,Staffordshire_bullterrier,53,75,239,457
n02093256_3614.jpg,500,375,Staffordshire_bullterrier,101,82,298,253
n02093256_367.jpg,500,375,Staffordshire_bullterrier,93,25,490,342
n02093256_3762.jpg,500,375,Staffordshire_bullterrier,137,133,429,374
n02093256_3799.jpg,167,282,Staffordshire_bullterrier,16,18,139,269
n02093256_3812.jpg,500,333,Staffordshire_bullterrier,169,66,363,332
n02093256_3872.jpg,500,375,Staffordshire_bullterrier,150,26,496,374
n02093256_3877.jpg,320,427,Staffordshire_bullterrier,125,269,232,418
n02093256_3877.jpg,320,427,Staffordshire_bullterrier,24,260,145,425
n02093256_3906.jpg,374,500,Staffordshire_bullterrier,7,62,333,458
n02093256_3941.jpg,500,364,Staffordshire_bullterrier,135,14,475,363
n02093256_3994.jpg,300,225,Staffordshire_bullterrier,16,26,245,209
n02093256_4007.jpg,500,375,Staffordshire_bullterrier,60,64,333,374
n02093256_4022.jpg,375,369,Staffordshire_bullterrier,212,184,315,368
n02093256_4058.jpg,500,449,Staffordshire_bullterrier,148,46,337,379
n02093256_4090.jpg,500,375,Staffordshire_bullterrier,87,95,499,374
n02093256_4263.jpg,500,364,Staffordshire_bullterrier,107,50,445,286
n02093256_4374.jpg,375,500,Staffordshire_bullterrier,115,137,327,498
n02093256_4452.jpg,392,500,Staffordshire_bullterrier,0,20,390,487
n02093256_4658.jpg,500,375,Staffordshire_bullterrier,66,28,369,362
n02093256_4874.jpg,257,258,Staffordshire_bullterrier,27,10,248,246
n02093256_4888.jpg,181,170,Staffordshire_bullterrier,8,4,123,152
n02093256_4997.jpg,500,375,Staffordshire_bullterrier,0,149,332,374
n02093256_4997.jpg,500,375,Staffordshire_bullterrier,258,1,499,246
n02093256_5007.jpg,361,500,Staffordshire_bullterrier,26,61,309,478
n02093256_5110.jpg,500,323,Staffordshire_bullterrier,92,68,444,289
n02093256_5139.jpg,500,332,Staffordshire_bullterrier,20,53,368,331
n02093256_5295.jpg,665,617,Staffordshire_bullterrier,70,27,617,590
n02093256_5325.jpg,640,480,Staffordshire_bullterrier,69,22,543,478
n02093256_5428.jpg,500,256,Staffordshire_bullterrier,6,97,424,252
n02093256_5439.jpg,386,500,Staffordshire_bullterrier,53,51,367,448
n02093256_5647.jpg,353,500,Staffordshire_bullterrier,65,78,330,425
n02093256_5654.jpg,500,332,Staffordshire_bullterrier,205,112,313,291
n02093256_567.jpg,500,375,Staffordshire_bullterrier,156,50,356,371
n02093256_5711.jpg,500,375,Staffordshire_bullterrier,161,48,331,365
n02093256_5733.jpg,375,500,Staffordshire_bullterrier,60,38,292,488
n02093256_5734.jpg,500,332,Staffordshire_bullterrier,9,65,490,227
n02093256_5808.jpg,344,359,Staffordshire_bullterrier,39,48,317,347
n02093256_5820.jpg,400,299,Staffordshire_bullterrier,111,18,353,294
n02093256_5936.jpg,500,375,Staffordshire_bullterrier,180,156,352,373
n02093256_5943.jpg,600,450,Staffordshire_bullterrier,177,29,514,448
n02093256_5988.jpg,222,200,Staffordshire_bullterrier,53,5,176,195
n02093256_6008.jpg,405,500,Staffordshire_bullterrier,87,48,338,452
n02093256_6028.jpg,451,500,Staffordshire_bullterrier,90,112,324,471
n02093256_6158.jpg,500,375,Staffordshire_bullterrier,313,155,462,346
n02093256_6158.jpg,500,375,Staffordshire_bullterrier,72,87,198,325
n02093256_6158.jpg,500,375,Staffordshire_bullterrier,198,58,325,314
n02093256_6177.jpg,500,333,Staffordshire_bullterrier,2,0,362,332
n02093256_626.jpg,400,301,Staffordshire_bullterrier,97,63,348,300
n02093256_6397.jpg,368,500,Staffordshire_bullterrier,55,2,365,423
n02093256_6473.jpg,500,292,Staffordshire_bullterrier,25,47,399,244
n02093256_6575.jpg,500,330,Staffordshire_bullterrier,189,189,321,305
n02093256_6665.jpg,500,368,Staffordshire_bullterrier,38,31,481,343
n02093256_6821.jpg,347,500,Staffordshire_bullterrier,57,0,269,483
n02093256_6969.jpg,376,500,Staffordshire_bullterrier,97,140,273,392
n02093256_6992.jpg,500,374,Staffordshire_bullterrier,5,35,456,335
n02093256_718.jpg,500,375,Staffordshire_bullterrier,92,2,499,319
n02093256_7454.jpg,500,334,Staffordshire_bullterrier,269,132,446,281
n02093256_759.jpg,500,363,Staffordshire_bullterrier,79,15,499,328
n02093256_774.jpg,429,500,Staffordshire_bullterrier,23,103,161,375
n02093256_7830.jpg,500,375,Staffordshire_bullterrier,167,107,314,347
n02093256_8205.jpg,333,500,Staffordshire_bullterrier,16,83,234,353
n02093256_8541.jpg,500,375,Staffordshire_bullterrier,13,11,428,371
n02093256_8615.jpg,500,375,Staffordshire_bullterrier,130,17,290,318
n02093256_8623.jpg,500,375,Staffordshire_bullterrier,144,0,499,329
n02093256_8691.jpg,180,225,Staffordshire_bullterrier,16,20,179,205
n02093256_898.jpg,286,370,Staffordshire_bullterrier,35,18,263,369
n02093256_9796.jpg,350,280,Staffordshire_bullterrier,8,9,349,279
n02093428_10164.jpg,500,332,American_Staffordshire_terrier,121,5,385,331
n02093428_10245.jpg,333,500,American_Staffordshire_terrier,61,150,226,400
n02093428_10328.jpg,333,500,American_Staffordshire_terrier,1,145,301,498
n02093428_10365.jpg,300,293,American_Staffordshire_terrier,47,34,262,254
n02093428_10381.jpg,350,300,American_Staffordshire_terrier,24,13,305,299
n02093428_10575.jpg,500,332,American_Staffordshire_terrier,127,89,380,330
n02093428_1070.jpg,500,332,American_Staffordshire_terrier,130,37,445,331
n02093428_10896.jpg,500,333,American_Staffordshire_terrier,163,77,498,318
n02093428_10908.jpg,500,465,American_Staffordshire_terrier,32,8,456,447
n02093428_10929.jpg,400,300,American_Staffordshire_terrier,0,1,293,299
n02093428_10947.jpg,500,333,American_Staffordshire_terrier,74,0,362,332
n02093428_11.jpg,500,412,American_Staffordshire_terrier,5,0,498,340
n02093428_1108.jpg,500,375,American_Staffordshire_terrier,47,15,370,371
n02093428_111.jpg,500,333,American_Staffordshire_terrier,88,14,497,332
n02093428_11151.jpg,500,375,American_Staffordshire_terrier,0,14,400,374
n02093428_11160.jpg,500,333,American_Staffordshire_terrier,28,1,499,332
n02093428_11598.jpg,500,342,American_Staffordshire_terrier,28,23,386,295
n02093428_1162.jpg,500,414,American_Staffordshire_terrier,5,13,423,410
n02093428_11793.jpg,500,375,American_Staffordshire_terrier,67,12,398,371
n02093428_11916.jpg,500,347,American_Staffordshire_terrier,166,15,482,329
n02093428_11926.jpg,296,360,American_Staffordshire_terrier,60,46,219,334
n02093428_12016.jpg,500,375,American_Staffordshire_terrier,105,136,378,257
n02093428_12219.jpg,500,334,American_Staffordshire_terrier,1,28,363,245
n02093428_12462.jpg,333,500,American_Staffordshire_terrier,26,46,330,416
n02093428_12624.jpg,500,375,American_Staffordshire_terrier,86,7,325,338
n02093428_1278.jpg,500,375,American_Staffordshire_terrier,68,1,392,361
n02093428_12791.jpg,333,500,American_Staffordshire_terrier,40,53,324,498
n02093428_12887.jpg,500,375,American_Staffordshire_terrier,2,9,413,374
n02093428_1291.jpg,360,256,American_Staffordshire_terrier,19,36,318,255
n02093428_1345.jpg,500,375,American_Staffordshire_terrier,38,6,345,374
n02093428_13615.jpg,500,333,American_Staffordshire_terrier,171,61,374,332
n02093428_1378.jpg,222,200,American_Staffordshire_terrier,51,4,178,197
n02093428_14252.jpg,200,164,American_Staffordshire_terrier,29,22,147,162
n02093428_14471.jpg,500,357,American_Staffordshire_terrier,27,7,499,356
n02093428_14485.jpg,357,500,American_Staffordshire_terrier,82,105,350,493
n02093428_14550.jpg,250,210,American_Staffordshire_terrier,12,2,231,197
n02093428_14612.jpg,500,375,American_Staffordshire_terrier,3,52,320,333
n02093428_14706.jpg,240,360,American_Staffordshire_terrier,55,5,239,354
n02093428_1482.jpg,250,270,American_Staffordshire_terrier,0,3,233,268
n02093428_15280.jpg,500,332,American_Staffordshire_terrier,98,72,390,331
n02093428_15747.jpg,473,500,American_Staffordshire_terrier,41,1,441,498
n02093428_15784.jpg,500,333,American_Staffordshire_terrier,91,2,389,300
n02093428_15872.jpg,500,375,American_Staffordshire_terrier,172,85,322,314
n02093428_16245.jpg,500,375,American_Staffordshire_terrier,0,27,440,374
n02093428_164.jpg,471,500,American_Staffordshire_terrier,162,196,314,346
n02093428_1641.jpg,357,500,American_Staffordshire_terrier,17,57,309,495
n02093428_16887.jpg,500,335,American_Staffordshire_terrier,0,102,257,331
n02093428_17280.jpg,500,375,American_Staffordshire_terrier,163,68,395,355
n02093428_17332.jpg,330,500,American_Staffordshire_terrier,41,16,291,490
n02093428_1767.jpg,375,500,American_Staffordshire_terrier,6,0,323,498
n02093428_17796.jpg,500,333,American_Staffordshire_terrier,207,109,353,282
n02093428_18881.jpg,500,375,American_Staffordshire_terrier,87,114,399,374
n02093428_18916.jpg,500,375,American_Staffordshire_terrier,55,0,499,315
n02093428_18993.jpg,333,500,American_Staffordshire_terrier,88,16,331,498
n02093428_1925.jpg,500,375,American_Staffordshire_terrier,3,98,399,372
n02093428_19443.jpg,288,352,American_Staffordshire_terrier,0,53,286,351
n02093428_19569.jpg,500,332,American_Staffordshire_terrier,120,0,368,331
n02093428_19652.jpg,500,360,American_Staffordshire_terrier,81,40,429,305
n02093428_19906.jpg,500,333,American_Staffordshire_terrier,190,40,329,307
n02093428_19907.jpg,375,500,American_Staffordshire_terrier,5,8,372,465
n02093428_2049.jpg,500,375,American_Staffordshire_terrier,63,1,441,370
n02093428_2199.jpg,332,500,American_Staffordshire_terrier,0,73,330,498
n02093428_2214.jpg,300,300,American_Staffordshire_terrier,11,4,297,299
n02093428_225.jpg,335,500,American_Staffordshire_terrier,45,36,285,472
n02093428_2461.jpg,375,500,American_Staffordshire_terrier,33,68,316,498
n02093428_2519.jpg,366,500,American_Staffordshire_terrier,75,32,245,360
n02093428_2574.jpg,485,500,American_Staffordshire_terrier,186,225,461,498
n02093428_2574.jpg,485,500,American_Staffordshire_terrier,6,0,251,337
n02093428_2576.jpg,500,375,American_Staffordshire_terrier,92,0,371,374
n02093428_2592.jpg,500,333,American_Staffordshire_terrier,83,57,454,312
n02093428_2603.jpg,250,213,American_Staffordshire_terrier,1,0,232,212
n02093428_2645.jpg,361,500,American_Staffordshire_terrier,209,302,302,478
n02093428_277.jpg,500,341,American_Staffordshire_terrier,159,9,402,340
n02093428_2793.jpg,500,375,American_Staffordshire_terrier,67,146,284,374
n02093428_2821.jpg,379,500,American_Staffordshire_terrier,48,1,366,491
